timestamp,exchange,open_price,base_strike,expiry_1_date,expiry_2_date,expiry_3_date,expiry_4_date,expiry_5_date,total_oi_call_all_expiries,total_oi_put_all_expiries,total_oi_change_call_all_expiries,total_oi_change_put_all_expiries,total_volume_call_all_expiries,total_volume_put_all_expiries,avg_iv_call_all_expiries,avg_iv_put_all_expiries,created_at,pc_oi_ratio,pc_volume_ratio,oi_change_diff_put_call,pc_oi_change_ratio,total_oi_all,total_oi_change_all,total_volume_all,iv_skew,iv_diff_put_call,sentiment_score_oi_change,oi_change_diff_ma5,oi_change_diff_ma15,oi_change_diff_ma30,total_oi_change_ma5,volume_ma5,trend_direction,is_turning_point,is_volume_spike,sentiment_label,prediction_signal,prev_oi_change_diff,prev_total_oi_change,prev_volume,oi_change_diff_std30
2025-12-09 14:17:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,160470,260100,-1350,525,525,1875,18.51,14.649999999999999,2025-12-20 07:48:24,1.6208637128435222,3.5714285714285716,1875,0.3888888888888889,420570,-825,2400,0.7914640734737978,-3.860000000000003,59.375,242,206.33333333333334,153.16666666666666,-182,2908,BEARISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,-65,65,3140,869.24
2025-12-09 14:16:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161820,259575,65,0,965,2175,18.423333333333332,14.669999999999998,2025-12-20 07:48:23,1.6040971449758992,2.2538860103626943,-65,0,421395,65,3140,0.7962728424099873,-3.753333333333334,49.675,-163,106.33333333333333,98.16666666666667,-17,3028,BULLISH_CONTINUE,t,t,NEUTRAL,BULLISH_PREDICT,-600,-600,1275,806.47
2025-12-09 14:15:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161755,259575,0,-600,825,450,18.213333333333335,14.81,2025-12-20 07:48:22,1.6047417390497976,0.5454545454545454,-600,,421330,-600,1275,0.8131405563689604,-3.403333333333334,47,-210,80.66666666666667,50.333333333333336,30,2625,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-300,450,5775,857.42
2025-12-09 14:14:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161755,260175,375,75,4500,1275,17.956666666666667,14.94,2025-12-20 07:48:21,1.6084510525176965,0.2833333333333333,-300,0.2,421930,450,5775,0.8320029701132355,-3.0166666666666675,48.5,-15,170.66666666666666,50.333333333333336,225,2550,BULLISH_TURN,f,t,NEUTRAL,BULLISH_PREDICT,300,0,1950,857.42
2025-12-09 14:12:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161380,260100,-150,150,825,1125,17.91333333333333,15.1,2025-12-20 07:48:20,1.6117238815218737,1.3636363636363635,300,1,421480,0,1950,0.8429475251209528,-2.813333333333331,51.5,32,205.66666666666666,117.83333333333333,148,2368,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-150,0,3000,907.16
2025-12-09 14:11:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161530,259950,75,-75,1800,1200,17.990000000000002,15.149999999999999,2025-12-20 07:48:19,1.6092985823066923,0.6666666666666666,-150,-1,421480,0,3000,0.8421345191773205,-2.8400000000000034,49.25,2,210.66666666666666,95.33333333333333,148,2833,BULLISH_CONTINUE,f,t,NEUTRAL,BULLISH_PREDICT,-300,300,1125,910.85
2025-12-09 14:09:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161455,260025,300,0,900,225,17.893333333333334,15.2,2025-12-20 07:48:17,1.6105106686073518,0.25,-300,0,421480,300,1125,0.8494783904619969,-2.693333333333335,48.5,62,185.66666666666666,102.83333333333333,118,3253,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,375,375,900,909.68
2025-12-09 14:08:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161155,260025,0,375,450,450,17.873333333333335,15.055,2025-12-20 07:48:17,1.6135087338276815,1,375,,421180,375,900,0.8423162998881014,-2.818333333333335,51.875,152,145.66666666666666,115.33333333333333,88,3058,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-65,65,4865,906.53
2025-12-09 14:06:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161155,259650,65,0,2990,1875,17.78,15.135,2025-12-20 07:48:15,1.611181781514691,0.6270903010033445,-65,0,420805,65,4865,0.8512373453318335,-2.6450000000000014,49.675,137,115.66666666666667,-77.16666666666667,-47,2998,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,150,0,4275,1352.80
2025-12-09 14:05:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161090,259650,-75,75,2475,1800,18.096666666666668,15.025,2025-12-20 07:48:14,1.6118318952138555,0.7272727272727273,150,1,420740,0,4275,0.8302634002578744,-3.071666666666667,50.75,120,100,-100,-90,2205,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,150,-150,5100,1358.36
2025-12-09 14:04:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161165,259575,-150,0,2625,2475,18.2,14.780000000000001,2025-12-20 07:48:13,1.610616448980858,0.9428571428571428,150,0,420740,-150,5100,0.8120879120879122,-3.419999999999998,50.75,375,150,-182.5,-375,1440,BEARISH_CONTINUE,t,t,NEUTRAL,BEARISH_PREDICT,150,150,150,1416.56
2025-12-09 14:03:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161315,259575,0,150,75,75,17.866666666666667,14.975000000000001,2025-12-20 07:48:13,1.6091188048228622,1,150,,420890,150,150,0.8381529850746269,-2.8916666666666657,50.75,420,295,-189.66666666666666,-420,465,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,300,-300,600,1415.36
2025-12-09 14:00:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161315,259425,-300,0,450,150,17.963333333333335,15.125,2025-12-20 07:48:10,1.608188947091095,0.3333333333333333,300,0,420740,-300,600,0.8419929485989979,-2.8383333333333347,51.5,300,325,-199.66666666666666,-420,540,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-150,-150,900,1413.94
2025-12-09 13:58:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161615,259425,0,-150,375,525,18.076666666666668,14.99,2025-12-20 07:48:09,1.6052037249017728,1.4,-150,,421040,-150,900,0.8292458049050341,-3.086666666666668,49.25,390,330,-207.16666666666666,-300,810,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,1425,-1425,450,1411.79
2025-12-09 13:56:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,161615,259575,-1425,0,450,0,17.993333333333336,14.775,2025-12-20 07:48:07,1.6061318565727192,0,1425,0,421190,-1425,450,0.8211374583178954,-3.2183333333333355,57.125,465,370,-399.6666666666667,-225,960,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,375,-375,225,1755.59
2025-12-09 13:54:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163040,259575,-375,0,150,75,17.99,15.040000000000001,2025-12-20 07:48:06,1.5920939646712464,0.5,375,0,422615,-375,225,0.8360200111172875,-2.9499999999999975,51.875,255,100,-422.1666666666667,45,1305,BEARISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,-450,150,525,1735.61
2025-12-09 13:53:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163415,259575,300,-150,225,300,17.95,14.98,2025-12-20 07:48:05,1.5884404736407307,1.3333333333333333,-450,-0.5,422990,150,525,0.8345403899721449,-2.969999999999999,47.75,75,90,-522.1666666666666,15,1335,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,750,300,1950,1774.09
2025-12-09 13:50:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163115,259725,-225,525,900,1050,17.836666666666666,15.084999999999999,2025-12-20 07:48:02,1.5922815191735893,1.1666666666666667,750,2.3333333333333335,422840,300,1950,0.845729770136423,-2.751666666666667,53.75,-15,20,-544.6666666666666,135,1335,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,225,225,1650,1777.42
2025-12-09 13:48:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163340,259200,0,225,600,1050,17.996666666666666,14.995000000000001,2025-12-20 07:48:01,1.5868740051426473,1.75,225,,422540,225,1650,0.8332098536766068,-3.001666666666665,51.125,-180,-70,-439.6666666666667,60,1590,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,375,-75,2175,1941.97
2025-12-09 13:47:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163340,258975,-225,150,1425,750,17.996666666666666,14.934999999999999,2025-12-20 07:48:00,1.5854965103465164,0.5263157894736842,375,0.6666666666666666,422315,-75,2175,0.8298759029449898,-3.0616666666666674,51.875,-285,30,-454.6666666666667,75,1410,BEARISH_TURN,f,t,NEUTRAL,BEARISH_PREDICT,-525,-525,375,1938.39
2025-12-09 13:45:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163565,258825,0,-525,150,225,18.186666666666667,14.75,2025-12-20 07:47:58,1.5823984348729863,1.5,-525,,422390,-525,375,0.811033724340176,-3.4366666666666674,47.375,-180,-20,-309.6666666666667,270,1215,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-900,750,525,2153.37
2025-12-09 13:44:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163565,259350,825,-75,150,375,18.116666666666667,14.875,2025-12-20 07:47:58,1.585608168006603,2.5,-900,-0.09090909090909091,422915,750,525,0.8210671573137074,-3.241666666666667,45.5,390,20,-282.1666666666667,600,3870,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-75,-75,3225,2155.79
2025-12-09 13:43:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,162740,259425,0,-75,2025,1200,17.886666666666667,14.85,2025-12-20 07:47:57,1.594107164802753,0.5925925925925926,-75,,422165,-75,3225,0.8302273574357063,-3.036666666666667,49.625,690,85,-272.1666666666667,330,4616,BULLISH_CONTINUE,t,t,NEUTRAL,BULLISH_PREDICT,-300,300,750,2153.52
2025-12-09 13:42:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,162740,259500,300,0,600,150,17.846666666666668,14.955,2025-12-20 07:47:56,1.5945680226127565,0.25,-300,0,422240,300,750,0.8379716100112066,-2.8916666666666675,48.5,780,-270,-274.6666666666667,420,4316,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,900,900,1200,2153.33
2025-12-09 13:41:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,162440,259500,0,900,75,1125,18.040000000000003,14.855,2025-12-20 07:47:55,1.597512927850283,15,900,,421940,900,1200,0.8234478935698447,-3.1850000000000023,54.5,930,-300,-227.16666666666666,270,4226,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,2325,1125,13650,2168.41
2025-12-09 13:38:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,162440,258600,-600,1725,7125,6525,17.823333333333334,15.025,2025-12-20 07:47:53,1.5919724205860626,0.9157894736842105,2325,2.875,421040,1125,13650,0.8429960725640546,-2.798333333333334,61.625,225,-515,-307.1666666666667,-375,4676,BEARISH_CONTINUE,t,t,NEUTRAL,BEARISH_PREDICT,600,-600,4255,2169.67
2025-12-09 13:37:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163040,256875,-600,0,2230,2025,18.086666666666666,14.735,2025-12-20 07:47:52,1.5755336113837095,0.9080717488789237,600,0,419915,-600,4255,0.8146885366752672,-3.3516666666666666,53,-195,-674.3333333333334,-422.1666666666667,-735,2756,BEARISH_CONTINUE,t,t,NEUTRAL,BEARISH_PREDICT,375,375,1725,2116.11
2025-12-09 13:36:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163640,256875,0,375,75,1650,18.099999999999998,14.955,2025-12-20 07:47:51,1.569756783182596,22,375,,420515,375,1725,0.826243093922652,-3.144999999999998,51.875,-615,-724.3333333333334,-467.1666666666667,-1215,2430,BEARISH_CONTINUE,t,t,NEUTRAL,BEARISH_PREDICT,450,-450,300,2107.96
2025-12-09 13:35:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163640,256500,-450,0,75,225,18.05,14.86,2025-12-20 07:47:51,1.5674651674407236,3,450,0,420140,-450,300,0.8232686980609417,-3.1900000000000013,52.25,-810,-744.3333333333334,-489.6666666666667,-1140,2895,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-2625,-2325,3450,2102.26
2025-12-09 13:32:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164090,256500,150,-2475,1200,2250,17.836666666666666,14.91,2025-12-20 07:47:48,1.5631665549393625,1.875,-2625,-16.5,420590,-2325,3450,0.835918519902822,-2.926666666666666,36.875,-555,-1169.3333333333333,-417.1666666666667,-675,3015,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,225,-675,4050,2172.13
2025-12-09 13:29:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,163940,258975,-450,-225,2325,1725,17.843333333333334,15.035,2025-12-20 07:47:46,1.5796937904111261,0.7419354838709677,225,-0.5,422915,-675,4050,0.8426116196525313,-2.8083333333333336,51.125,-105,-944.3333333333334,-404.6666666666667,-285,2385,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-1500,-3000,2625,2160.03
2025-12-09 13:26:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164390,259200,-750,-2250,1425,1200,17.953333333333333,15.075000000000001,2025-12-20 07:47:43,1.5767382444187603,0.8421052631578947,-1500,-3,423590,-3000,2625,0.8396769402153733,-2.878333333333332,42.5,-135,-1134.3333333333333,-492.1666666666667,-165,1845,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-600,750,4050,2186.65
2025-12-09 13:23:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,165140,261450,675,75,900,3150,18.013333333333332,15.04,2025-12-20 07:47:41,1.5832021315247669,3.5,-600,0.1111111111111111,426590,750,4050,0.8349370836417469,-2.9733333333333327,47,180,-1109.3333333333333,-299.6666666666667,420,1650,BULLISH_TURN,f,t,NEUTRAL,BULLISH_PREDICT,1725,1875,900,2343.44
2025-12-09 13:20:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164465,261375,75,1800,450,450,17.836666666666666,15.040000000000001,2025-12-20 07:47:38,1.5892439120785578,1,1725,24,425840,1875,900,0.8432068772192114,-2.796666666666665,58.625,-780,-809.3333333333334,-179.66666666666666,1380,1230,BEARISH_TURN,t,t,NEUTRAL,BEARISH_PREDICT,-375,-375,300,2418.50
2025-12-09 13:18:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164390,259575,0,-375,225,75,17.903333333333332,15.094999999999999,2025-12-20 07:47:36,1.5790194050733013,0.3333333333333333,-375,,423965,-375,300,0.8431390802457642,-2.8083333333333336,48.125,-1275,-939.3333333333334,-174.66666666666666,1155,1395,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,75,-75,1350,2422.73
2025-12-09 13:17:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164390,259950,-75,0,825,525,17.973333333333333,15.09,2025-12-20 07:47:35,1.5813005657278423,0.6363636363636364,75,0,424340,-75,1350,0.8395771513353116,-2.883333333333333,50.375,-1665,-599.3333333333334,-59.666666666666664,1575,2715,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,75,-75,1650,2493.73
2025-12-09 13:15:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164465,259950,-75,0,900,750,17.96,14.915,2025-12-20 07:47:32,1.5805794545952025,0.8333333333333334,75,0,424415,-75,1650,0.8304565701559019,-3.0450000000000017,50.375,-1693,-584.3333333333334,-39.666666666666664,1603,2891,BEARISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,-5400,5550,1950,2497.25
2025-12-09 13:14:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,164540,259950,5475,75,975,975,17.95,14.870000000000001,2025-12-20 07:47:31,1.5798590008508568,1,-5400,0.0136986301369863,424490,5550,1950,0.8284122562674096,-3.0799999999999983,23,-1738,-629.3333333333334,2.8333333333333335,1648,4586,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-750,750,1725,2510.08
2025-12-09 13:12:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,159065,259875,750,0,150,1575,17.99,14.945,2025-12-20 07:47:29,1.6337660704743344,10.5,-750,0,418940,750,1725,0.830739299610895,-3.044999999999998,46.25,-643,-279.3333333333333,327.8333333333333,733,4541,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-2325,1725,6900,2415.85
2025-12-09 13:11:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,158315,259875,2025,-300,5925,975,17.92,15.010000000000002,2025-12-20 07:47:28,1.641505858573098,0.16455696202531644,-2325,-0.14814814814814814,418190,1725,6900,0.8376116071428571,-2.91,38.375,-1678,-154.33333333333334,472.8333333333333,1948,7016,BULLISH_CONTINUE,f,t,NEUTRAL,BULLISH_PREDICT,-65,65,2230,2478.66
2025-12-09 13:10:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,156290,260175,65,0,1555,675,18.053333333333335,14.925,2025-12-20 07:47:27,1.6646938383773755,0.4340836012861736,-65,0,416465,65,2230,0.8267171344165436,-3.128333333333334,49.675,-1063,-99.33333333333333,607.8333333333334,1543,6026,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-150,150,10125,2430.85
2025-12-09 13:09:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,156225,260175,150,0,8700,1425,18.133333333333333,15.094999999999999,2025-12-20 07:47:26,1.6653864618338934,0.16379310344827586,-150,0,416400,150,10125,0.8324448529411764,-3.038333333333334,49.25,-1575,-170,762.5,945,6705,BULLISH_TURN,f,t,NEUTRAL,BULLISH_PREDICT,75,975,1725,2532.07
2025-12-09 13:08:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,156075,260175,450,525,900,825,18.186666666666667,15.03,2025-12-20 07:47:25,1.6669870254685248,0.9166666666666666,75,1.1666666666666667,416250,975,1725,0.8264296187683283,-3.156666666666668,50.375,-1770,-210,727.5,840,4830,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-5925,6825,14100,2552.29
2025-12-09 13:05:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,155625,259650,6375,450,11775,2325,19.87,14.940000000000001,2025-12-20 07:47:22,1.668433734939759,0.19745222929936307,-5925,0.07058823529411765,415275,6825,14100,0.7518872672370408,-4.93,20.375,-1005,-235,790,1005,7275,BULLISH_TURN,t,t,NEUTRAL,BULLISH_PREDICT,750,-300,1950,2558.71
2025-12-09 13:02:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,149250,259200,-525,225,975,975,19.93,14.865,2025-12-20 07:47:19,1.736683417085427,1,750,0.42857142857142855,408450,-300,1950,0.7458605117912694,-5.0649999999999995,53.75,135,335,945,-315,4725,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-2625,-2925,5625,2261.49
2025-12-09 13:00:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,149775,258975,-150,-2775,2325,3300,19.82,14.86,2025-12-20 07:47:17,1.7290936404606911,1.4193548387096775,-2625,-18.5,408750,-2925,5625,0.7497477295660948,-4.960000000000001,36.875,930,135,872.5,480,4440,BULLISH_CONTINUE,f,t,NEUTRAL,BULLISH_PREDICT,-1125,-375,750,2302.45
2025-12-09 12:59:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,149925,261750,375,-750,525,225,20.04,14.73,2025-12-20 07:47:16,1.7458729364682342,0.42857142857142855,-1125,-2,411675,-375,750,0.7350299401197605,-5.309999999999999,44.375,1515,150,967.5,1305,3675,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,3900,1800,13950,2210.11
2025-12-09 12:56:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,149550,262500,-1050,2850,5250,8700,20.08,14.65,2025-12-20 07:47:13,1.7552657973921766,1.6571428571428573,3900,2.7142857142857144,412050,1800,13950,0.729581673306773,-5.429999999999998,69.5,1620,510,1107.5,1260,4005,BEARISH_TURN,f,t,NEUTRAL,BEARISH_PREDICT,-225,225,1350,2206.01
2025-12-09 12:54:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150600,259650,225,0,975,375,20.185000000000002,14.975,2025-12-20 07:47:11,1.7241035856573705,0.38461538461538464,-225,0,410250,225,1350,0.7418875402526628,-5.210000000000003,48.875,810,450,992.5,930,1320,BULLISH_TURN,f,t,NEUTRAL,BULLISH_PREDICT,4725,3675,525,2144.48
2025-12-09 12:53:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150375,259650,-525,4200,225,300,19.795,14.995000000000001,2025-12-20 07:47:10,1.7266832917705737,1.3333333333333333,4725,8,410025,3675,525,0.757514523869664,-4.800000000000001,73.625,1080,590,922.5,870,1410,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,300,1200,1800,2218.59
2025-12-09 12:50:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150900,255450,450,750,1275,525,20.025,14.915000000000001,2025-12-20 07:47:08,1.6928429423459244,0.4117647058823529,300,1.6666666666666667,406350,1200,1800,0.7448189762796505,-5.109999999999998,51.5,-165,480,870,-165,1530,BEARISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,-600,-600,2400,2142.84
2025-12-09 12:48:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150450,254700,0,-600,1650,750,19.975,15.07,2025-12-20 07:47:06,1.6929212362911266,0.45454545454545453,-600,,405150,-600,2400,0.7544430538172715,-4.905000000000001,47,-450,505,840,-510,1665,BULLISH_CONTINUE,t,t,NEUTRAL,BULLISH_PREDICT,-150,150,525,2157.35
2025-12-09 12:47:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150450,255300,150,0,375,150,20.1,14.985,2025-12-20 07:47:05,1.6969092721834496,0.4,-150,0,405750,150,525,0.7455223880597014,-5.115000000000002,49.25,-480,635,805,-570,1485,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,1125,-75,1800,2189.79
2025-12-09 12:44:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150300,255300,-600,525,600,1200,20.085,15.075,2025-12-20 07:47:03,1.6986027944111777,2,1125,0.875,405600,-75,1800,0.7505601194921583,-5.010000000000002,55.625,-510,935,835,-660,1680,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-1500,-1500,1125,2182.41
2025-12-09 12:42:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150900,254775,0,-1500,375,750,20.15,14.950000000000001,2025-12-20 07:47:02,1.6883697813121272,2,-1500,,405675,-1500,1125,0.7419354838709679,-5.1999999999999975,42.5,-210,1100,722.5,-1170,1905,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-1125,-525,2475,2252.80
2025-12-09 12:41:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150900,256275,300,-825,2175,300,20.04,14.915,2025-12-20 07:47:01,1.69831013916501,0.13793103448275862,-1125,-2.75,407175,-525,2475,0.7442614770459082,-5.125,44.375,-360,1315,760,-1350,1830,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-750,-900,1500,2223.70
2025-12-09 12:38:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150600,257100,-75,-825,1200,300,19.92,14.855,2025-12-20 07:46:59,1.707171314741036,0.25,-750,-11,407700,-900,1500,0.7457329317269076,-5.065000000000001,46.25,-615,1695,837.5,-1695,2040,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-300,-300,1500,2196.09
2025-12-09 12:37:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150675,257925,0,-300,375,1125,19.975,15.149999999999999,2025-12-20 07:46:58,1.7117969138875062,3,-300,,408600,-300,1500,0.7584480600750937,-4.825000000000003,48.5,390,1665,887.5,-660,2430,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,2625,-2625,2925,2175.68
2025-12-09 12:36:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,150675,258225,-2625,0,675,2250,19.939999999999998,15.19,2025-12-20 07:46:57,1.7137879542060728,3.3333333333333335,2625,0,408900,-2625,2925,0.7617853560682046,-4.749999999999998,63.125,1050,1815,920,-690,2415,BEARISH_TURN,f,t,NEUTRAL,BEARISH_PREDICT,-2250,-2400,750,2164.58
2025-12-09 12:35:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,153300,258225,-75,-2325,375,375,20.18,15.03,2025-12-20 07:46:56,1.6844422700587085,1,-2250,-31,411525,-2400,750,0.744796828543112,-5.15,38.75,900,1555,882.5,-480,7245,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-2400,-2250,3525,2143.67
2025-12-09 12:32:00,NSE,25867.1,25850,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,153375,260550,75,-2325,1950,1575,20.275,14.774999999999999,2025-12-20 07:46:54,1.6987775061124695,0.8076923076923077,-2400,-31,413925,-2250,3525,0.7287299630086314,-5.5,38,1965,1610,977.5,-405,8475,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,4275,4275,3450,2061.64
